seed,trial_id,sinkage_init,friction,escape_dir_x,escape_dir_y,escaped,time_to_escape,final_proj,entrapped_steps,failure_mode,terminal_x,terminal_y,terminal_z
1,44,0.2763196968305681,0.293666033730933,0.2555844783782959,-0.9667867422103882,True,278,3.0009102821350098,0,ESCAPED,12.927950074546736,0.8424213612813243,-0.22248320449990874
1,45,0.24870490507014542,0.24924693263093908,0.8692293763160706,-0.4944090247154236,True,84,3.0349886417388916,0,ESCAPED,1.4789235998213477,-0.02226103661340321,-0.024055415171427705
1,46,0.23965192020812054,0.22508910768421772,0.8849862217903137,0.4656171500682831,True,85,3.038613796234131,0,ESCAPED,1.4340987931101812,-0.0011084117379042962,-0.022405576774158893
1,47,0.2134983995211181,0.1532077488350836,0.672099769115448,0.7404606342315674,True,111,3.026024341583252,0,ESCAPED,2.479013734001592,0.02117675101341214,-0.006968935460114366
1,48,0.2157884399288185,0.29627132314923976,-0.2790299654006958,0.9602823853492737,False,-1,-2.5748157501220703,0,lateral_OOB,18.992117463897827,3.4183838372967648,-0.21868388456983695
1,49,0.24994032878819167,0.2314073807905635,0.5926138162612915,0.8054867386817932,True,112,3.022428512573242,0,ESCAPED,3.071338189231992,0.021208685861074057,-0.21724256600549197
2,0,0.18400957745241114,0.1746227858535308,0.39267849922180176,-0.9196758270263672,True,162,3.0025980472564697,0,ESCAPED,5.719164096298101,0.031045211794382365,-0.02367896193221195
2,1,0.1619490724775626,0.2500251314914135,-0.13430114090442657,-0.9909405708312988,False,-1,-1.6088175773620605,0,no_progress,20.01650087599704,-1.3603476035726516,0.06133457352840762
2,2,0.17442713953765845,0.11378665683326705,-0.15624436736106873,0.987718403339386,False,-1,-3.5746147632598877,0,no_progress,18.873747842833463,-0.3171036741420377,-0.015018478883433328
2,3,0.23546629193382707,0.24056641569510698,0.587468683719635,0.8092468976974487,True,118,3.0159878730773926,0,ESCAPED,3.3872427153592017,-0.1839345492289074,-0.03201568951644883
2,4,0.20624200280462235,0.26732432464363004,-0.8846011757850647,0.4663483202457428,False,-1,-19.698577880859375,0,no_progress,20.093817708228432,-0.3310025473245083,-0.005314258027182838
2,5,0.23231397190563513,0.34185898812341914,-0.408277302980423,-0.9128579497337341,False,-1,-3.4362025260925293,0,lateral_OOB,18.465276214250743,-5.388905424202322,-0.2209744171133719
2,6,0.20091122830040342,0.14681314243002452,-0.567065417766571,0.8236727714538574,False,-1,-12.28481674194336,0,no_progress,19.3873396282166,-0.19036110854404015,-0.007878188223516545
2,7,0.21643857656404503,0.32280235237514476,0.1599332094192505,-0.9871278405189514,True,255,3.001086711883545,0,ESCAPED,11.75055066954162,-0.8123739112426949,-0.028957010626855073
2,8,0.19135905807999867,0.33105422412670604,-0.9833424687385559,0.18176256120204926,False,-1,-20.389734268188477,0,lateral_OOB,17.48539289782999,-6.761124712934962,-0.22239961773077724
2,9,0.24018864948628993,0.12680182711339702,0.7919095158576965,0.610638439655304,True,108,3.007218360900879,0,ESCAPED,1.8026291402158876,-0.006746512069907027,-0.026919064763658747
2,10,0.17624796817882854,0.3211124184220734,-0.4268508851528168,-0.9043220281600952,False,-1,-9.025129318237305,0,no_progress,20.240622629704905,-0.5178472963340652,-0.011576181906426664
2,11,0.2604007220698765,0.2611090673013794,-0.8324888944625854,0.5540417432785034,False,-1,-18.21219253540039,0,no_progress,20.041468154561187,0.24742594157116699,-0.004973029603243353
2,12,0.2171551652362496,0.24836087943897653,0.6476209759712219,-0.7619626522064209,True,102,3.018604278564453,0,ESCAPED,2.6794933245835773,0.015662039642524245,-0.01980623601396962
2,13,0.20696420160068627,0.32306002749166074,-0.7554179430007935,-0.6552432775497437,False,-1,-15.942349433898926,0,no_progress,20.316061460224034,-1.3973470473937697,-0.02172074911298953
2,14,0.2578162963548556,0.22451401372931196,-0.35336828231811523,-0.9354842901229858,False,-1,-5.951465129852295,0,lateral_OOB,19.68377756444506,-1.8288852690926571,-0.026383210603420422
2,15,0.1940732987044103,0.23070712598094095,0.2106352001428604,0.9775647521018982,True,246,3.0095531940460205,0,ESCAPED,10.809046284596365,0.31866642607733486,0.005397869761203653
2,16,0.16309146826240198,0.10965103248024222,-0.2973446846008301,-0.9547702074050903,False,-1,-6.046980857849121,0,no_progress,18.744814577200763,-0.1271294664301835,0.00533570150148506
2,17,0.2093359807146023,0.3244335367732939,0.5100318789482117,-0.8601555228233337,True,130,3.025003671646118,0,ESCAPED,4.3014327984030825,0.21964384080277582,-0.08001087270158223
2,18,0.20006236748250616,0.3434196924263057,-0.8373150825500488,-0.5467206239700317,False,-1,-18.466073989868164,0,no_progress,20.267613423871982,-0.32728826538005684,-0.0026755674077104537
2,19,0.24956483084798878,0.2017985896199017,0.33181262016296387,0.943345308303833,True,193,3.0059938430786133,0,ESCAPED,7.558801047492933,-0.17569083241485042,-0.019564484611248985
2,20,0.1723310119606385,0.1453015565577467,-0.7947326898574829,-0.6069595813751221,False,-1,-17.043161392211914,0,no_progress,19.326409472964237,0.1554746891128271,-0.010456918080907948
2,21,0.16464227116447136,0.10497768720935538,0.49816855788230896,-0.8670802116394043,True,156,3.0179319381713867,0,ESCAPED,4.103396783534282,0.026051082616080728,-0.012457176927786511
2,22,0.1629234453312433,0.2126461338879405,-0.9973899722099304,0.07220271229743958,False,-1,-21.736061096191406,0,no_progress,19.730481672308947,-0.8627941248614751,-0.01251135373924609
2,23,0.23063541308986313,0.22600362060039914,0.9235019087791443,-0.38359376788139343,True,85,3.005279541015625,0,ESCAPED,1.2839529798915537,0.07157900297939097,-0.015777949820037697
2,24,0.24755155726722586,0.24361662447074142,-0.7405939102172852,-0.6719529032707214,False,-1,-16.191410064697266,0,no_progress,19.880028026661577,-0.019057451640683346,-0.009441885774084429
2,25,0.21585169390890743,0.34119045221883865,0.1463354080915451,0.9892350435256958,True,289,3.0011677742004395,0,ESCAPED,13.779672186738852,0.6995737453052656,-0.22046857422919486
2,26,0.2395735278293139,0.23877416972446627,0.9653623104095459,0.26091301441192627,True,79,3.0386838912963867,0,ESCAPED,1.143385715900871,0.01601119575735736,0.0052970014767034545
2,27,0.1884994999718854,0.33179173385039773,0.2154741883277893,-0.9765095114707947,True,229,3.008946418762207,0,ESCAPED,10.259081602441073,-0.3762695397355,-0.013675900566440417
2,28,0.15166804215895047,0.1741565824156862,0.9981027841567993,0.061569858342409134,True,86,3.049549102783203,0,ESCAPED,1.0565305121724942,-0.019206844144407185,-0.007732770927530533
2,29,0.25757070258715015,0.12759189807726576,0.9355435371398926,0.3532114028930664,True,96,3.007887840270996,0,ESCAPED,1.2107148874059206,0.01167717099779838,-0.5736161264767144
2,30,0.2776448346153628,0.21146746985380344,-0.4166216254234314,0.9090799689292908,False,-1,-9.996780395507812,0,no_progress,19.540500872857635,-1.1248097614428119,-0.013830506204891636
